"Review #","Brand","Variety","Style","Country","Stars","Top_Ten_Y/N","Top_Ten_Year","Top_Ten_Rank","Top Ten","Continent","Meat_Type","Spicy","Noodle_Type"
1759,"Nissin","Cup Noodles Moo Manao Flavour","Cup","Thailand",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1758,"Vit's","Duck Instant Noodles","Pack","Malaysia",3.5,"N",NA,NA,NA,"Asia","Duck","No","Noodle"
1757,"iMee","Instant Noodles Beef Flavour","Pack","Netherlands",3.25,"N",NA,NA,NA,"Europe","Beef","No","Noodle"
1756,"A-Sha Dry Noodle","Veggie Noodle Carrot Noodle With Original Sauce","Pack","Taiwan",4.25,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1755,"Mama","Oriental Style Instant Noodles Hot & Spicy Flavour","Pack","Bangladesh",4,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
1754,"Paldo","King Bowl Super Spicy Pan Stirfried Noodle","Bowl","South Korea",5,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
1753,"Thai Smile","Garlic Rice Noodle Soup Bowl","Bowl","United States",3.5,"N",NA,NA,NA,"North America",NA,"No","Rice Noodle"
1752,"Kuriki","Mayo Ramen","Pack","Japan",4.75,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1751,"Mom's Dry Noodle","Spicy & Sour Flavor","Pack","Taiwan",5,"N",NA,NA,NA,"Asia",NA,"Yes",NA
1750,"Mi Sedaap","Instant Cup Mi Kuah Rasa Soto","Cup","Indonesia",5,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1749,"Yum Yum","Jumbo Instant Noodles Tom Yum Kung Creamy Flavour","Pack","Thailand",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1748,"Azami","Chili Chicken Flavour Noodle Soup","Cup","Canada",3,"N",NA,NA,NA,"North America","Chicken","Yes","Noodle"
1747,"Vit's","Curry Instant Noodles","Pack","Malaysia",3.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1746,"Marutai","Ramen Shoyu Taste","Bowl","Japan",4.25,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1745,"Unox","Good Noodles Kerrie","Pack","Netherlands",3.5,"N",NA,NA,NA,"Europe",NA,"No","Noodle"
1744,"A-Sha Dry Noodle","Veggie Noodle Baby Grass Noodle With Toona Sauce","Pack","Taiwan",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1743,"Mama","Rangers Snack Noodles Shrimp Tom Yum Flavour","Pack","Myanmar",4.5,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
1742,"Aroi","Curry Me! Penang White Curry Stir-fry Noodle","Pack","Malaysia",4.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1741,"Myojo","Udon Japanese Style Pre-Cooked Noodles With Soup Chicken Flavor","Bowl","United States",2.5,"N",NA,NA,NA,"North America","Chicken","No","Noodle"
1740,"Master Kong","Braised Beef Noodle","Pack","China",4.25,"N",NA,NA,NA,"Asia","Beef","No","Noodle"
1739,"Nissin","Raoh Tanrei Koku Shio Ramen","Bowl","Japan",4.5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1738,"Little Cook","Instant Noodles Shrimp Tom Yum Flavour","Cup","Thailand",4.25,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
1737,"Mi Sedaap","Instant Cup Mi Goreng","Cup","Indonesia",3.75,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1736,"Mamee","Monster Snek Mi Pedas","Pack","Malaysia",5,"N",NA,NA,NA,"Asia",NA,"Yes","Mi"
1735,"Master Kong","Tomato Sauce Instant Noodle","Bowl","China",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1734,"Koka","Laksa Singapura","Pack","Singapore",4.25,"N",NA,NA,NA,"Asia",NA,"No",NA
1733,"Bonasia","Instant Noodles Beef Flavour","Pack","Germany",3.75,"N",NA,NA,NA,"Europe","Beef","No","Noodle"
1732,"Super","Seafood Flavour Noodles","Cup","Malaysia",3.25,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
1731,"Mama","Instant Noodles Creamy Shrimp Tom Yum Flavour","Pack","Cambodia",5,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
1730,"Wu-Mu","BBQ Pork Flavor Chow Mein","Pack","Taiwan",4.5,"N",NA,NA,NA,"Asia","Pork","No",NA
1729,"Vedan","Zan Vegetarian Instant Noodle Series Shiitake Mushroom Flavour","Cup","Taiwan",2.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1728,"Yamadai","Tenobe Somen","Bowl","Japan",3.25,"N",NA,NA,NA,"Asia",NA,"No",NA
1727,"Wei Lih","Jah Jan Men","Bowl","Taiwan",5,"N",NA,NA,NA,"Asia",NA,"No",NA
1726,"Vina Acecook","Oh! Ricey Pho Ga","Bowl","Vietnam",3,"N",NA,NA,NA,"Asia",NA,"No","Rice Noodle"
1725,"A-Sha Dry Noodle","Veggie Noodle Black Sesame Noodle","Pack","Taiwan",3.25,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1724,"Pirkka","Nuudeli Liha Nudlar Kott","Pack","Finland",3.5,"N",NA,NA,NA,"Europe",NA,"No",NA
1723,"Baixiang Noodles","Artificial Beef Instant Noodles With Soup Base","Pack","China",3.75,"N",NA,NA,NA,"Asia","Beef","No","Noodle"
1722,"CarJEN","Otentiq Cheezy Curry Instant Noodles","Pack","Malaysia",4.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1721,"Salam Mie","Mi Goreng Dengan Abon","Pack","Indonesia",4.25,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1720,"Mamee","Chef Lontong Flavour","Cup","Malaysia",5,"N",NA,NA,NA,"Asia",NA,"No",NA
1719,"Wai Wai","Grilled Pork Flavour Instant Noodles","Bowl","Thailand",2.5,"N",NA,NA,NA,"Asia","Pork","No","Noodle"
1718,"Vina Acecook","Hao Hao Sate Onion Flavour","Cup","Vietnam",2.5,"N",NA,NA,NA,"Asia",NA,"No",NA
1717,"Lee Fah Mee","Sarawak White Laksa Instant Noodle","Pack","Malaysia",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1716,"Mama","Instant Noodles Egg Protein Noodles","Pack","Myanmar",3.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1715,"Yum Yum","Instant Noodles Minced Pork Flavor","Pack","Thailand",3.75,"N",NA,NA,NA,"Asia","Pork","No","Mi"
1714,"Master Kong","Sichuan Hot Spicy Fish","Pack","China",3.75,"N",NA,NA,NA,"Asia","Seafood","Yes",NA
1713,"CarJEN","Otentiq Cheezy Mushroom Instant Noodles","Pack","Malaysia",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1712,"Sakurai Foods","Organic Miso Ramen","Pack","Japan",4.5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1711,"Hao Way","Vegetarian Penang Laksa","Pack","Malaysia",4,"N",NA,NA,NA,"Asia",NA,"No",NA
1710,"Chering Chang","Instant Non-Fried Noodles Vegetable Curry Flavor","Pack","Taiwan",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1709,"Asia Gold","Instant Noodles With Shrimp Flavouring","Pack","Hungary",4,"N",NA,NA,NA,"Europe","Seafood","No","Noodle"
1708,"The Kitchen Food","Sibu Instant Kampua Original","Pack","Malaysia",4,"N",NA,NA,NA,"Asia",NA,"No",NA
1707,"Azami","Hot & Spicy Flavour Noodle Soup","Bowl","Canada",3.5,"N",NA,NA,NA,"North America",NA,"Yes","Noodle"
1706,"Maggi","Hot Cup Goreng Perencah Cili Fiesta","Cup","Malaysia",4.75,"N",NA,NA,NA,"Asia",NA,"Yes",NA
1705,"Premiere","Gold Bihun Kari Heritage Instant Rice Vermicelli","Pack","Malaysia",4.5,"N",NA,NA,NA,"Asia",NA,"No","Rice Noodle"
1704,"Baixiang Noodles","Sour & Spicy Flavour","Pack","China",3.75,"N",NA,NA,NA,"Asia",NA,"Yes",NA
1703,"7 Select/Nissin","Super Tom Yum Shrimp","Cup","Thailand",3.5,"N",NA,NA,NA,"Asia","Seafood","No",NA
1702,"Samyang Foods","Seafood Noodle","Cup","Japan",2.75,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
1701,"Sakurai Foods","Organic Shoyu Ramen","Pack","Japan",4.25,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1700,"A-Sha Dry Noodle","Hakka Flat Noodle With Za Jiang Sauce","Pack","Taiwan",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1699,"Vit's","Mi goreng Pedas Chewy & springy","Pack","Malaysia",3.5,"N",NA,NA,NA,"Asia",NA,"Yes","Mi"
1698,"Maruchan","Instant Lunch Chicken Tortilla Flavor Ramen Noodles With Vegetables","Cup","United States",4,"N",NA,NA,NA,"North America","Chicken","No","Ramyeon"
1697,"The Kitchen Food","Instant Kampua Dark Soy Sauce","Pack","Malaysia",5,"N",NA,NA,NA,"Asia",NA,"No",NA
1696,"Mama","Cup Yentafo Tom Yum Mohfai","Cup","Thailand",5,"N",NA,NA,NA,"Asia",NA,"No",NA
1695,"Mama","Cup Shrimp Creamy Tom Yum","Cup","Thailand",5,"N",NA,NA,NA,"Asia","Seafood","No",NA
1694,"Mama","Instant Rice Vermicelli Bihun Goreng Original Flavour","Pack","Thailand",4.75,"N",NA,NA,NA,"Asia",NA,"No","Rice Noodle"
1693,"Mama","Instant Noodles coconut Milk Flavour","Cup","Myanmar",5,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1692,"Mama","Oriental Style Instant Noodles Chicken Flavour","Pack","Bangladesh",3.25,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
1691,"Mama","Instant Cup Noodles Minced Prok Flavor","Cup","Thailand",3.5,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1690,"Wugudaochang","Sour Bamboo Shoot & Beef If Hot Pot Flavor Noodles","Bowl","China",4,"N",NA,NA,NA,"Asia","Beef","Yes","Noodle"
1688,"Wugudaochang","Sea Tangle & Sparerins Flavor Noodles","Bowl","China",3.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1687,"Wugudaochang","Chef's Grains Millet Noodle","Pack","China",3.75,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1686,"Wugudaochang","Chef's Grains Buckwheat Noodle","Pack","China",3.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1685,"Wugudaochang","Chef's Grains Pea Noodle","Pack","China",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1684,"Wugudaochang","Sichuan Pepper & Chicken Flavor Noodle","Bowl","China",4.5,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
1683,"Wugudaochang","Sour Soup & Minced Meat Flavor Chef's Grain Naked Oat Noodles","Pack","China",5,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1682,"Wugudaochang","Sour Bamboo Shoot & Beef If Hot Pot Flavor Noodles","Pack","China",4,"N",NA,NA,NA,"Asia","Beef","Yes","Noodle"
1681,"Wugudaochang","Sea Tangle & Sparerins Flavor Noodles","Bowl","China",3.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1680,"Aroi","Curry Me! Penang White Curry Soup Noodle","Pack","Malaysia",4.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1679,"Ten-In","Veggie World Vegetarian Braised Beef Instant Noodles","Bowl","Taiwan",3.5,"N",NA,NA,NA,"Asia","Beef","No","Noodle"
1678,"Nongshim","Shin Black Spicy Po-Au-Feu Flavor (Mew Edition)","Pack","United States",5,"N",NA,NA,NA,"North America",NA,"Yes",NA
1677,"Paldo","Raobokki Noodle (Export Version)","Pack","South Korea",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1676,"A1","Emporer Herbs Chicken Noodle","Pack","Malaysia",4.25,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
1675,"Baixiang Noodles","Sauerkraut Flavor","Pack","China",4.5,"N",NA,NA,NA,"Asia",NA,"No",NA
1674,"Emart","Dare You! Habanero Ramen (New Edition)","Cup","South Korea",3.5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1673,"Lishan Food Manufacturing","Black Cock Brand Vegetarian Chicken Noodle","Pack","Taiwan",3.5,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
1672,"Azami","Chili Seafood Flavor Noodle Soup","Cup","Canada",3.25,"N",NA,NA,NA,"North America","Seafood","Yes","Noodle"
1671,"Ah Lai","Penang Favourite White Curry Rice Vermicelli","Pack","Malaysia",5,"N",NA,NA,NA,"Asia",NA,"No","Rice Noodle"
1670,"Tropicana Slim","Less Fat Noodles Grilled Chicken","Pack","Indonesia",3.75,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
1669,"A-One","Mi Ly Instant Noodles Mi Chay Vegetarian Flavor","Cup","Vietnam",1.25,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1668,"Mama","Cup Rice Vermicelli With Clear Soup","Cup","Thailand",3.5,"N",NA,NA,NA,"Asia",NA,"No","Rice Noodle"
1667,"Deshome","Aloe Thin Noodles With Camelia Oil Vegetable Sauce Flavor","Pack","Taiwan",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1666,"Vifon","Curry Instant Noodle With Chicken","Cup","Vietnam",3,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
1665,"Paldo Vina","Koreno Premium Mushroom Flavor","Pack","Vietnam",1.5,"N",NA,NA,NA,"Asia",NA,"No",NA
1664,"Mamee","Oriental Noodles Prawn Flavor","Pack","Malaysia",2,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
1663,"Vina Acecook","King Chef Authentic Kimchi Flavour","Pack","Vietnam",4,"N",NA,NA,NA,"Asia",NA,"No",NA
1662,"Mama","Non-Fried Instant Noodles Ramen Tonkotsu Flavor","Pack","Thailand",5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1661,"Chencun","Senior Food Rice Noodle Fragrant Peppery Beef","Cup","China",3.75,"N",NA,NA,NA,"Asia","Beef","No","Rice Noodle"
1660,"Sau Tao","Ho Fan Wonton Soup Flavored","Pack","Hong Kong",3,"N",NA,NA,NA,"Asia",NA,"No","Wonton"
1659,"United","Xi Gon Satay Onion Flavor","Pack","Vietnam",2.75,"N",NA,NA,NA,"Asia",NA,"No",NA
1658,"ChoripDong","Hurricane Rice Cake (Topokki)","Bowl","South Korea",5,"N",NA,NA,NA,"Asia",NA,"No","Rice Noodle"
1657,"Shan","Shoop Instant Noodles Bombay Biryani Flavour","Pack","Pakistan",2.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1656,"Mama","JokCup Instant Porridge Soup Seafood Flavour","Cup","Thailand",3.5,"N",NA,NA,NA,"Asia","Seafood","No",NA
1655,"Baijia","Artificial Pickled Vegetable Beef Flavor","Pack","China",3,"N",NA,NA,NA,"Asia","Beef","No",NA
1654,"MyOri","Malaysia Penang White Curry Noodle Super Spicy","Pack","Malaysia",5,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
1653,"MyOri","Malaysia Penang Green Curry Rice Vermicelli","Pack","Malaysia",5,"N",NA,NA,NA,"Asia",NA,"No","Rice Noodle"
1652,"MyOri","Malaysia Penang White Curry Noodle Original","Pack","Malaysia",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1651,"Ruski","Chicken Flavour Instant Noodles","Pack","Malaysia",3.75,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
1650,"Ottogi","Sesame Flavor Ramen Korean Style Instant Noodle","Pack","South Korea",4.25,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1649,"Master Kong","Seafood Flavour Instant Cooking Noodles","Pack","China",4.25,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
1648,"Wei Lih","Instant Noodles With Onion Flavour","Pack","Taiwan",4.25,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1647,"No Name","Shrimp Flavour Oriental Noodles And Soup Mix","Cup","Canada",2.75,"N",NA,NA,NA,"North America","Seafood","No","Mi"
1646,"New Way","Spaghetti Instant Noodles","Tray","Vietnam",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1645,"Lucky Me!","Supreme Jjamppong Korean Style Spicy Seafood Soup","Bowl","Philippines",3.75,"N",NA,NA,NA,"Asia","Seafood","Yes",NA
1644,"Hao Way","Vegetarian Penang Laksa Instant Bowl Noodles","Bowl","Malaysia",2,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1643,"Emart","Dare You! Habanero Jjajang Ramen","Cup","South Korea",3.5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1642,"Campbell's","Hearty Noodles Savoury Beef Flavour","Cup","Canada",0.25,"N",NA,NA,NA,"North America","Beef","No","Noodle"
1641,"One Dish Asia","Japanese Ramen Noodle","Bowl","United States",0,"N",NA,NA,NA,"North America",NA,"No","Ramyeon"
1640,"Long Jun Hang","Taiwan Dried Noodles With Onion Oil Sauce","Pack","Taiwan",2,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1639,"Pama","Bihun Creamy Tom Yam Flavour","Cup","Malaysia",3.75,"N",NA,NA,NA,"Asia",NA,"No","Rice Noodle"
1637,"Thai Chef","Instant Nudelsuppe Huhn Geschmack","Pack","Germany",3,"N",NA,NA,NA,"Europe",NA,"No",NA
1636,"Shan","Shoop Instant Noodles Masala Flavour","Pack","Pakistan",3.25,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1635,"Wai Wai","Quick Zabb Tom Klong Flavour Instant Noodles","Pack","Thailand",2.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1634,"Samyang Foods","Shoyu Noodle","Cup","South Korea",3.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1633,"A-One","Mi Ly Instant Noodles Mi Bo Beef Flavor","Cup","Vietnam",3.5,"N",NA,NA,NA,"Asia","Beef","No","Mi"
1632,"Cintan","Mi Segera Mmm... Perisa Kari","Pack","Malaysia",3,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1631,"Nissin","Donbei Tempura Soba Mini","Bowl","Japan",4,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1630,"Nongshim","Korean Clay Pot Ramyun","Bowl","China",2.5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1629,"Hao Way","Penang Laksa Instant Bowl Noodles","Bowl","Malaysia",3.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1628,"Azami","Kimchee Noodle Soup","Cup","Canada",0,"N",NA,NA,NA,"North America",NA,"No","Noodle"
1627,"Vedan","Wei Wei A Instant Noodles Hot Beef Flavour","Bowl","Taiwan",2.5,"N",NA,NA,NA,"Asia","Beef","Yes","Noodle"
1626,"Nissin","Gonbuto Kistune Udon","Bowl","Japan",2.75,"N",NA,NA,NA,"Asia",NA,"No","Udon"
1625,"Mama","Instant Rice Noodle Soup Spicy Shrimp Flavour","Bowl","Thailand",5,"N",NA,NA,NA,"Asia","Seafood","Yes","Rice Noodle"
1624,"Baixiang Noodles","Artificial Pork Flavour","Pack","China",3,"N",NA,NA,NA,"Asia","Pork","No",NA
1623,"MyKuali","Penang White Curry Noodle (New Improved Tatse)","Pack","Malaysia",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1622,"Nongshim","Quick2 Hot & Spicy Noodle Soup With Habanero & Lime","Pack","United States",4,"N",NA,NA,NA,"North America",NA,"Yes","Noodle"
1621,"Myojo","MenWhite Creamy Tonkotsu","Bowl","Japan",3,"N",NA,NA,NA,"Asia",NA,"No",NA
1620,"Premiere","Gold Penang Asam Laksa Bihun","Pack","Malaysia",3.25,"N",NA,NA,NA,"Asia",NA,"No","Rice Noodle"
1619,"Nissin","Chu Qian Yi Ding Tom Yum Instant Noodles With Soup Base","Pack","Singapore",3.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1618,"Deshome","Aloe This Noodles With Camellia Oil Spicy Bean Sauce Flavor","Pack","Taiwan",2.5,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
1616,"Unif-100","Instant Noodles Artificial Spicy Beef Flavor (New Package)","Pack","China",3.5,"N",NA,NA,NA,"Asia","Beef","Yes","Noodle"
1615,"Hankow","Shanghai Kaiyang Noodle","Pack","China",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1614,"The Bridge","Penang White Curry Noodle","Pack","Malaysia",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1613,"Maruchan","Kaoru Maitake Tempura Udon","Bowl","Japan",3.25,"N",NA,NA,NA,"Asia",NA,"No","Udon"
1612,"Shan","Shoop Instant Noodles Spicy Lemon Flavour","Pack","Pakistan",3.25,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
1611,"Lucky Me!","Supreme Seafood Flavor Big Cup","Bowl","Philippines",4,"N",NA,NA,NA,"Asia","Seafood","No",NA
1610,"Paldo Vina","Koreno Premium Ginseng Flavor","Pack","Vietnam",3,"N",NA,NA,NA,"Asia",NA,"No",NA
1609,"Mitoku","Brown Rice Ramen","Pack","Japan",0.25,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1608,"Hao Way","Penang Vegetarian Prawn Instant Noodles","Pack","Malaysia",4.5,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
1607,"Myojo","Nyumen Desse Shoyu","Bowl","Japan",2.75,"N",NA,NA,NA,"Asia",NA,"No",NA
1606,"Maggi","Perencah Kari Letup Mi Segera","Pack","Malaysia",4,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1605,"Nissin","Demae Iccho Mushroom With Vegetables Flavour Macaroni","Pack","Hong Kong",3.5,"N",NA,NA,NA,"Asia",NA,"No",NA
1604,"Unzen","Mushroom Honpo Shiitake Nutritious Noodle","Pack","Japan",1,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1603,"Salam Mie","Mi Goreng Ala Jawa Dengan Sambal Cabe Asli","Pack","Indonesia",5,"N",NA,NA,NA,"Asia",NA,"Yes","Mi"
1602,"Vina Acecook","Mikochi Tom Yum Flavor Instant Noodles","Pack","Vietnam",3.5,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1601,"Nongshim","Jinjja Jinjja (New)","Pack","South Korea",5,"N",NA,NA,NA,"Asia",NA,"No",NA
1600,"Chering Chang","Instant Non-Fried Noodles Shallot Pork Flavour","Pack","Taiwan",5,"N",NA,NA,NA,"Asia","Pork","No","Noodle"
1599,"Nissin","Top Ramen Super Noodles Tomato","Pack","India",3.5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1598,"Mama","Cup Rice Vermicelli Shrimp Creamy Tom Yum","Cup","Thailand",4,"N",NA,NA,NA,"Asia","Seafood","No","Rice Noodle"
1597,"Nissin","Original Chow Mein Premium Spicy Chicken Flavor","Tray","United States",4,"N",NA,NA,NA,"North America","Chicken","Yes",NA
1596,"Uncle Sun","White Curry Noodle More Spicy","Pack","Malaysia",3,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
1595,"JML","Emporer Instant Noodles Spicy Chicken","Pack","China",5,"N",NA,NA,NA,"Asia","Chicken","Yes","Noodle"
1594,"Acecook","Jan Jan Dashi Shoyu Yakisoba","Cup","Japan",2.25,"N",NA,NA,NA,"Asia",NA,"No",NA
1593,"Nongshim","Tteokgukmyun","Pack","South Korea",4.25,"N",NA,NA,NA,"Asia",NA,"No",NA
1592,"Mom's Dry Noodle","Vegan Chilli With Sesame Sauce","Pack","Taiwan",5,"N",NA,NA,NA,"Asia",NA,"Yes",NA
1591,"Mi E-Zee","Perisa Sayuran","Pack","Malaysia",3.5,"N",NA,NA,NA,"Asia",NA,"No",NA
1590,"Mi E-Zee","Perisa Kari Sayuran","Pack","Malaysia",3.75,"N",NA,NA,NA,"Asia",NA,"No",NA
1589,"E-mi","Mi Perencah Ayam Jagung","Pack","Malaysia",3.75,"N",NA,NA,NA,"Asia","Chicken","No","Mi"
1588,"Mi E-Zee","Perisa Bayam","Pack","Malaysia",3.5,"N",NA,NA,NA,"Asia",NA,"No",NA
1586,"J.J.","Snek Mi Perisa Ayam","Pack","Malaysia",3.75,"N",NA,NA,NA,"Asia","Chicken","No","Mi"
1584,"E-mi","Mi Perencah Asam Pedas","Pack","Malaysia",3.75,"N",NA,NA,NA,"Asia",NA,"Yes","Mi"
1583,"J.J.","Snek Mi Perisa BBQ","Pack","Malaysia",4,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1582,"Mi E-Zee","Perisa Kari / Curry Flavour","Pack","Malaysia",4,"N",NA,NA,NA,"Asia",NA,"No",NA
1581,"United","3 Con Tom Instant Noodles Thailand Sour Shrimp Flavor","Pack","Vietnam",2.75,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
1580,"Emart","Dare You! Habanero Ramen (New Edition)","Pack","South Korea",3.75,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1579,"Curry Prince","Penang Authentic White Curry Noodle","Pack","Malaysia",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1578,"Nissin","Gonbuto Tempura Udon","Bowl","Japan",4,"N",NA,NA,NA,"Asia",NA,"No","Udon"
1577,"Mama","Pork Flavour Whole Wheat Noodle","Pack","Thailand",3.75,"N",NA,NA,NA,"Asia","Pork","No","Noodle"
1576,"Maggi","Authentic Indian Noodles Vegetable Atta Masala","Pack","India",3.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1575,"Paldo","Jjajangmen Chajang Noodle King Bowl","Bowl","South Korea",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1574,"Chering Chang","Steam Vegetarian Flavor Noodles","Pack","Taiwan",3.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1573,"Hao Way","Penang White Curry Instant Bowl Noodles","Bowl","Malaysia",4.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1572,"Master Kong","Artificial Seafood Flavor Instant Noodle","Pack","China",3.75,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
1571,"Econsave","Choice Instant Noodles Curry Flavour","Pack","Malaysia",3.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1570,"Maruchan","Big Cup Ramen Corn, Salt & Butter Flavor","Bowl","Japan",5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1569,"Maggi","Mi Goreng Perencah Kari Ori","Pack","Malaysia",4,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1568,"Mama","Instant Noodles Cup Beef Flavour","Cup","Thailand",3.5,"N",NA,NA,NA,"Asia","Beef","No","Noodle"
1567,"Nissin","Emergency Cup Noodle","Cup","Japan",4.25,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1566,"Nissin","Cup Noodles Tomato Enjoy Noodles With Hot Soup","Cup","India",3.25,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
1565,"Oyatsu","Baby Star Snack Noodle Chicken Flavour","Pack","Japan",2.5,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
1564,"A-One","Mì Ly Instant Noodles Mì Thịt Xào Pork Flavor","Cup","Vietnam",3,"N",NA,NA,NA,"Asia","Pork","No","Noodle"
1563,"Nongshim","Shin Ramyun Noodle Soup (New Edition)","Pack","United States",4.25,"N",NA,NA,NA,"North America",NA,"No","Ramyeon"
1562,"Koka","Purple Wheat Noodles Soy & Vinegar Flavor","Pack","Singapore",2.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1561,"Uncle Sun","White Curry Noodle","Pack","Malaysia",4.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1560,"Kin-Dee","Instant Rice Noodle Spicy Seafood","Tray","Thailand",3.75,"N",NA,NA,NA,"Asia","Seafood","Yes","Rice Noodle"
